Reference1,Dataset1,Reference2,Dataset2,SampleNameSimilarity,LocationSimilarity,AuthorOverlap,Same
"BLICHERT-TOFT,2005",1282-1,"UNNI,1976",1092-5,0.736842105263158,1,0,0
"BLICHERT-TOFT,2005",1282-1,"UNNI,1976",1092-5,0.736842105263158,1,0,0
"BLICHERT-TOFT,2005",1282-1,"MOORE,1973",141-RM,0.8181818181818181,1,1,0
"BLICHERT-TOFT,2005",1282-1,"ROWE,1979",199-1,0.7619047619047619,1,1,0
"BLICHERT-TOFT,2005",1282-1,"MICHAEL,1998",808-1,0.8,1,0,0
"BLICHERT-TOFT,2005",1282-1,"UNNI,1976",1092-5,0.736842105263158,1,0,0
"BLICHERT-TOFT,2005",1282-1,"UNNI,1976",1092-5,0.736842105263158,1,0,0
"BLICHERT-TOFT,2005",1282-1,"MOORE,1973",141-RM,0.8181818181818181,1,1,0
"BLICHERT-TOFT,2005",1282-1,"ROWE,1979",199-1,0.7619047619047619,1,1,0
"BLICHERT-TOFT,2005",1282-1,"MICHAEL,1998",808-1,0.8,1,0,0
"BLICHERT-TOFT,2005",1282-1,"UNNI,1976",1092-5,0.736842105263158,1,0,0
"BLICHERT-TOFT,2005",1282-1,"UNNI,1976",1092-5,0.736842105263158,1,0,0
"KELLEY,2013",2129-SUPP 6,"MOORE,1973",141-RM,0.782608695652174,1,1,0
"KELLEY,2013",2129-SUPP 6,"ROWE,1979",199-1,0.8181818181818181,1,1,0
"KELLEY,2013",2129-SUPP 6,"MICHAEL,1998",808-1,0.7619047619047619,1,0,0
"KELLEY,2013",2129-SUPP 6,"UNNI,1976",1092-5,0.7,1,0,0
"KELLEY,2013",2129-SUPP 6,"UNNI,1976",1092-5,0.7,1,0,0
"KELLEY,2013",2129-SUPP 8,"MOORE,1973",141-RM,0.782608695652174,1,1,0
"KELLEY,2013",2129-SUPP 8,"ROWE,1979",199-1,0.8181818181818181,1,1,0
"KELLEY,2013",2129-SUPP 8,"MICHAEL,1998",808-1,0.7619047619047619,1,0,0
"KELLEY,2013",2129-SUPP 8,"UNNI,1976",1092-5,0.7,1,0,0
"KELLEY,2013",2129-SUPP 8,"UNNI,1976",1092-5,0.7,1,0,0
"SCHILLING,1983",42-1,"CHRISTIE,1986",261-1,0.2857142857142857,0,0,0
"SCHILLING,1983",42-1,"CHRISTIE,1986",261-1,0.2857142857142857,0,0,0
"SCHILLING,1983",42-1,"CHRISTIE,1986",261-1,0.2857142857142857,0,0,0
"SCHILLING,1983",42-1,"WALLACE,1992",264-1,0.2857142857142857,0,0,0
"SCHILLING,1983",42-1,"WALLACE,1992",264-1,0.2857142857142857,0,0,0
"SCHILLING,1983",42-2,"CHRISTIE,1986",261-1,0.2857142857142857,0,0,0
"SCHILLING,1983",42-2,"CHRISTIE,1986",261-1,0.2857142857142857,0,0,0
"SCHILLING,1983",42-2,"CHRISTIE,1986",261-1,0.2857142857142857,0,0,0
"SCHILLING,1983",42-2,"WALLACE,1992",264-1,0.2857142857142857,0,0,0
"SCHILLING,1983",42-2,"WALLACE,1992",264-1,0.2857142857142857,0,0,0
"SCHILLING,1983",42-2,"CHRISTIE,1986",261-1,0.2857142857142857,0,0,0
"SCHILLING,1983",42-2,"CHRISTIE,1986",261-1,0.2857142857142857,0,0,0
"SCHILLING,1983",42-2,"CHRISTIE,1986",261-1,0.2857142857142857,0,0,0
"SCHILLING,1983",42-2,"WALLACE,1992",264-1,0.2857142857142857,0,0,0
"SCHILLING,1983",42-2,"WALLACE,1992",264-1,0.2857142857142857,0,0,0
"POREDA,1986",120-1,"CHRISTIE,1986",261-1,0.2666666666666667,0,0,0
"POREDA,1986",120-1,"CHRISTIE,1986",261-1,0.2666666666666667,0,0,0
"POREDA,1986",120-1,"CHRISTIE,1986",261-1,0.2666666666666667,0,0,0
"POREDA,1986",120-1,"WALLACE,1992",264-1,0.2666666666666667,0,0,0
"POREDA,1986",120-1,"WALLACE,1992",264-1,0.2666666666666667,0,0,0
"POREDA,1986",120-1,"CHRISTIE,1986",261-1,0.2666666666666667,0,0,0
"POREDA,1986",120-1,"CHRISTIE,1986",261-1,0.2666666666666667,0,0,0
"POREDA,1986",120-1,"CHRISTIE,1986",261-1,0.2666666666666667,0,0,0
"POREDA,1986",120-1,"WALLACE,1992",264-1,0.2666666666666667,0,0,0
"POREDA,1986",120-1,"WALLACE,1992",264-1,0.2666666666666667,0,0,0
"HART,1973",181-1,"CHRISTIE,1986",261-1,0.4444444444444444,0,0,0
"HART,1973",181-1,"CHRISTIE,1986",261-1,0.4444444444444444,0,0,0
"HART,1973",181-1,"CHRISTIE,1986",261-1,0.4444444444444444,0,0,0
"HART,1973",181-1,"WALLACE,1992",264-1,0.4444444444444444,0,0,0
"HART,1973",181-1,"WALLACE,1992",264-1,0.4444444444444444,0,0,0
"ROWE,1979",199-1,"CHRISTIE,1986",261-1,0.2666666666666667,0,0,0
"ROWE,1979",199-1,"CHRISTIE,1986",261-1,0.2666666666666667,0,0,0
"ROWE,1979",199-1,"CHRISTIE,1986",261-1,0.2666666666666667,0,0,0
"ROWE,1979",199-1,"WALLACE,1992",264-1,0.2666666666666667,0,0,0
"ROWE,1979",199-1,"WALLACE,1992",264-1,0.2666666666666667,0,0,0
"SUN,1975",323-1,"CHRISTIE,1986",261-1,0.2666666666666667,0,0,0
"SUN,1975",323-1,"CHRISTIE,1986",261-1,0.2666666666666667,0,0,0
"SUN,1975",323-1,"CHRISTIE,1986",261-1,0.2666666666666667,0,0,0
"SUN,1975",323-1,"WALLACE,1992",264-1,0.2666666666666667,0,0,0
"SUN,1975",323-1,"WALLACE,1992",264-1,0.2666666666666667,0,0,0
"SUN,1975",323-2,"CHRISTIE,1986",261-1,0.2666666666666667,0,0,0
"SUN,1975",323-2,"CHRISTIE,1986",261-1,0.2666666666666667,0,0,0
"SUN,1975",323-2,"CHRISTIE,1986",261-1,0.2666666666666667,0,0,0
"SUN,1975",323-2,"WALLACE,1992",264-1,0.2666666666666667,0,0,0
"SUN,1975",323-2,"WALLACE,1992",264-1,0.2666666666666667,0,0,0
"SCHILLING,1973",324-1,"CHRISTIE,1986",261-1,0.5714285714285714,0,0,0
"SCHILLING,1973",324-1,"CHRISTIE,1986",261-1,0.5714285714285714,0,0,0
"SCHILLING,1973",324-1,"CHRISTIE,1986",261-1,0.5714285714285714,0,0,0
"SCHILLING,1973",324-1,"WALLACE,1992",264-1,0.5714285714285714,0,0,0
"SCHILLING,1973",324-1,"WALLACE,1992",264-1,0.5714285714285714,0,0,0
"SCHILLING,1973",324-1,"CHRISTIE,1986",261-1,0.5714285714285714,0,0,0
"SCHILLING,1973",324-1,"CHRISTIE,1986",261-1,0.5714285714285714,0,0,0
"SCHILLING,1973",324-1,"CHRISTIE,1986",261-1,0.5714285714285714,0,0,0
"SCHILLING,1973",324-1,"WALLACE,1992",264-1,0.5714285714285714,0,0,0
"SCHILLING,1973",324-1,"WALLACE,1992",264-1,0.5714285714285714,0,0,0
"MICHAEL,1998",808-1,"CHRISTIE,1986",261-1,0.2857142857142857,0,0,0
"MICHAEL,1998",808-1,"CHRISTIE,1986",261-1,0.2857142857142857,0,0,0
"MICHAEL,1998",808-1,"CHRISTIE,1986",261-1,0.2857142857142857,0,0,0
"MICHAEL,1998",808-1,"WALLACE,1992",264-1,0.2857142857142857,0,0,0
"MICHAEL,1998",808-1,"WALLACE,1992",264-1,0.2857142857142857,0,0,0
"HANAN,2000",955-1,"CHRISTIE,1986",261-1,0.2857142857142857,0,0,0
"HANAN,2000",955-1,"CHRISTIE,1986",261-1,0.2857142857142857,0,0,0
"HANAN,2000",955-1,"CHRISTIE,1986",261-1,0.2857142857142857,0,0,0
"HANAN,2000",955-1,"WALLACE,1992",264-1,0.2857142857142857,0,0,0
"HANAN,2000",955-1,"WALLACE,1992",264-1,0.2857142857142857,0,0,0
"HANAN,2000",955-1,"CHRISTIE,1986",261-1,0.2857142857142857,0,0,0
"HANAN,2000",955-1,"CHRISTIE,1986",261-1,0.2857142857142857,0,0,0
"HANAN,2000",955-1,"CHRISTIE,1986",261-1,0.2857142857142857,0,0,0
"HANAN,2000",955-1,"WALLACE,1992",264-1,0.2857142857142857,0,0,0
"HANAN,2000",955-1,"WALLACE,1992",264-1,0.2857142857142857,0,0,0
"UNNI,1976",1092-5,"CHRISTIE,1986",261-1,0.3076923076923077,0,0,0
"UNNI,1976",1092-5,"CHRISTIE,1986",261-1,0.3076923076923077,0,0,0
"UNNI,1976",1092-5,"CHRISTIE,1986",261-1,0.3076923076923077,0,0,0
"UNNI,1976",1092-5,"WALLACE,1992",264-1,0.3076923076923077,0,0,0
"UNNI,1976",1092-5,"WALLACE,1992",264-1,0.3076923076923077,0,0,0
"UNNI,1976",1092-5,"CHRISTIE,1986",261-1,0.3076923076923077,0,0,0
"UNNI,1976",1092-5,"CHRISTIE,1986",261-1,0.3076923076923077,0,0,0
"UNNI,1976",1092-5,"CHRISTIE,1986",261-1,0.3076923076923077,0,0,0
"UNNI,1976",1092-5,"WALLACE,1992",264-1,0.3076923076923077,0,0,0
"UNNI,1976",1092-5,"WALLACE,1992",264-1,0.3076923076923077,0,0,0
"BLICHERT-TOFT,2005",1282-1,"CHRISTIE,1986",261-1,0.2857142857142857,0,0,0
"BLICHERT-TOFT,2005",1282-1,"CHRISTIE,1986",261-1,0.2857142857142857,0,0,0
"BLICHERT-TOFT,2005",1282-1,"CHRISTIE,1986",261-1,0.2857142857142857,0,0,0
"BLICHERT-TOFT,2005",1282-1,"WALLACE,1992",264-1,0.2857142857142857,0,0,0
"BLICHERT-TOFT,2005",1282-1,"WALLACE,1992",264-1,0.2857142857142857,0,0,0
"BLICHERT-TOFT,2005",1282-1,"CHRISTIE,1986",261-1,0.2857142857142857,0,0,0
"BLICHERT-TOFT,2005",1282-1,"CHRISTIE,1986",261-1,0.2857142857142857,0,0,0
"BLICHERT-TOFT,2005",1282-1,"CHRISTIE,1986",261-1,0.2857142857142857,0,0,0
"BLICHERT-TOFT,2005",1282-1,"WALLACE,1992",264-1,0.2857142857142857,0,0,0
"BLICHERT-TOFT,2005",1282-1,"WALLACE,1992",264-1,0.2857142857142857,0,0,0
"BLICHERT-TOFT,2005",1282-1,"CHRISTIE,1986",261-1,0.2857142857142857,0,0,0
"BLICHERT-TOFT,2005",1282-1,"CHRISTIE,1986",261-1,0.2857142857142857,0,0,0
"BLICHERT-TOFT,2005",1282-1,"CHRISTIE,1986",261-1,0.2857142857142857,0,0,0
"BLICHERT-TOFT,2005",1282-1,"WALLACE,1992",264-1,0.2857142857142857,0,0,0
